canonical_item_id,source,object_type,object_subtype,type_name,market_hash_name,item_name,weapon_type,weapon_family,weapon_name,skin_name,wear,rarity,collection,is_stattrak,is_souvenir,listing_id,asset_id,sample_price,sample_currency,raw_type
sticker__sticker_mouz_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ | Austin 2025,Sticker | MOUZ | Austin 2025,,,,,,High Grade,,False,False,sticker-8558,8558,,,Team
sticker__sticker_mouz_budapest_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ | Budapest 2025,Sticker | MOUZ | Budapest 2025,,,,,,High Grade,,False,False,sticker-9505,9505,,,Team
sticker__sticker_mouz_copenhagen_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ | Copenhagen 2024,Sticker | MOUZ | Copenhagen 2024,,,,,,High Grade,,False,False,sticker-7278,7278,,,Team
sticker__sticker_mouz_embroidered_budapest_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Embroidered) | Budapest 2025,Sticker | MOUZ (Embroidered) | Budapest 2025,,,,,,Remarkable,,False,False,sticker-9506,9506,,,Team
sticker__sticker_mouz_foil_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Foil) | Austin 2025,Sticker | MOUZ (Foil) | Austin 2025,,,,,,Remarkable,,False,False,sticker-8559,8559,,,Team
sticker__sticker_mouz_foil_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Foil) | Stockholm 2021,Sticker | MOUZ (Foil) | Stockholm 2021,,,,,,Exotic,,False,False,sticker-5016,5016,,,Team
sticker__sticker_mouz_glitter_copenhagen_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Glitter) | Copenhagen 2024,Sticker | MOUZ (Glitter) | Copenhagen 2024,,,,,,Remarkable,,False,False,sticker-7279,7279,,,Team
sticker__sticker_mouz_glitter_paris_2023,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Glitter) | Paris 2023,Sticker | MOUZ (Glitter) | Paris 2023,,,,,,Remarkable,,False,False,sticker-6689,6689,,,Team
sticker__sticker_mouz_glitter_rio_2022,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Glitter) | Rio 2022,Sticker | MOUZ (Glitter) | Rio 2022,,,,,,Remarkable,,False,False,sticker-6014,6014,,,Team
sticker__sticker_mouz_glitter_shanghai_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Glitter) | Shanghai 2024,Sticker | MOUZ (Glitter) | Shanghai 2024,,,,,,Remarkable,,False,False,sticker-7945,7945,,,Team
sticker__sticker_mouz_gold_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Gold) | Austin 2025,Sticker | MOUZ (Gold) | Austin 2025,,,,,,Extraordinary,,False,False,sticker-8561,8561,,,Team
sticker__sticker_mouz_gold_budapest_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Gold) | Budapest 2025,Sticker | MOUZ (Gold) | Budapest 2025,,,,,,Extraordinary,,False,False,sticker-9508,9508,,,Team
sticker__sticker_mouz_gold_copenhagen_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Gold) | Copenhagen 2024,Sticker | MOUZ (Gold) | Copenhagen 2024,,,,,,Extraordinary,,False,False,sticker-7281,7281,,,Team
sticker__sticker_mouz_gold_paris_2023,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Gold) | Paris 2023,Sticker | MOUZ (Gold) | Paris 2023,,,,,,Extraordinary,,False,False,sticker-6691,6691,,,Team
sticker__sticker_mouz_gold_rio_2022,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Gold) | Rio 2022,Sticker | MOUZ (Gold) | Rio 2022,,,,,,Extraordinary,,False,False,sticker-6016,6016,,,Team
sticker__sticker_mouz_gold_shanghai_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Gold) | Shanghai 2024,Sticker | MOUZ (Gold) | Shanghai 2024,,,,,,Extraordinary,,False,False,sticker-7947,7947,,,Team
sticker__sticker_mouz_gold_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Gold) | Stockholm 2021,Sticker | MOUZ (Gold) | Stockholm 2021,,,,,,Extraordinary,,False,False,sticker-5017,5017,,,Team
sticker__sticker_mouz_holo_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Holo) | Austin 2025,Sticker | MOUZ (Holo) | Austin 2025,,,,,,Exotic,,False,False,sticker-8560,8560,,,Team
sticker__sticker_mouz_holo_budapest_2025,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Holo) | Budapest 2025,Sticker | MOUZ (Holo) | Budapest 2025,,,,,,Exotic,,False,False,sticker-9507,9507,,,Team
sticker__sticker_mouz_holo_copenhagen_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Holo) | Copenhagen 2024,Sticker | MOUZ (Holo) | Copenhagen 2024,,,,,,Exotic,,False,False,sticker-7280,7280,,,Team
sticker__sticker_mouz_holo_paris_2023,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Holo) | Paris 2023,Sticker | MOUZ (Holo) | Paris 2023,,,,,,Exotic,,False,False,sticker-6690,6690,,,Team
sticker__sticker_mouz_holo_rio_2022,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Holo) | Rio 2022,Sticker | MOUZ (Holo) | Rio 2022,,,,,,Exotic,,False,False,sticker-6015,6015,,,Team
sticker__sticker_mouz_holo_shanghai_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Holo) | Shanghai 2024,Sticker | MOUZ (Holo) | Shanghai 2024,,,,,,Exotic,,False,False,sticker-7946,7946,,,Team
sticker__sticker_mouz_holo_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ (Holo) | Stockholm 2021,Sticker | MOUZ (Holo) | Stockholm 2021,,,,,,Remarkable,,False,False,sticker-5015,5015,,,Team
sticker__sticker_mouz_paris_2023,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ | Paris 2023,Sticker | MOUZ | Paris 2023,,,,,,High Grade,,False,False,sticker-6688,6688,,,Team
sticker__sticker_mouz_rio_2022,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ | Rio 2022,Sticker | MOUZ | Rio 2022,,,,,,High Grade,,False,False,sticker-6013,6013,,,Team
sticker__sticker_mouz_shanghai_2024,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ | Shanghai 2024,Sticker | MOUZ | Shanghai 2024,,,,,,High Grade,,False,False,sticker-7944,7944,,,Team
sticker__sticker_mouz_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | MOUZ | Stockholm 2021,Sticker | MOUZ | Stockholm 2021,,,,,,High Grade,,False,False,sticker-5014,5014,,,Team
sticker__sticker_move_it,csgo_api_reference,sticker,Other,Other,Sticker | Move It,Sticker | Move It,,,,,,High Grade,,False,False,sticker-986,986,,,Other
sticker__sticker_move_it_foil,csgo_api_reference,sticker,Other,Other,Sticker | Move It (Foil),Sticker | Move It (Foil),,,,,,Exotic,,False,False,sticker-988,988,,,Other
sticker__sticker_move_it_holo,csgo_api_reference,sticker,Other,Other,Sticker | Move It (Holo),Sticker | Move It (Holo),,,,,,Remarkable,,False,False,sticker-987,987,,,Other
sticker__sticker_movistar_riders_foil_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | Movistar Riders (Foil) | Stockholm 2021,Sticker | Movistar Riders (Foil) | Stockholm 2021,,,,,,Exotic,,False,False,sticker-5008,5008,,,Team
sticker__sticker_movistar_riders_gold_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | Movistar Riders (Gold) | Stockholm 2021,Sticker | Movistar Riders (Gold) | Stockholm 2021,,,,,,Extraordinary,,False,False,sticker-5009,5009,,,Team
sticker__sticker_movistar_riders_holo_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | Movistar Riders (Holo) | Stockholm 2021,Sticker | Movistar Riders (Holo) | Stockholm 2021,,,,,,Remarkable,,False,False,sticker-5007,5007,,,Team
sticker__sticker_movistar_riders_stockholm_2021,csgo_api_reference,sticker,Team,Team,Sticker | Movistar Riders | Stockholm 2021,Sticker | Movistar Riders | Stockholm 2021,,,,,,High Grade,,False,False,sticker-5006,5006,,,Team
sticker__sticker_mr_chompy,csgo_api_reference,sticker,Other,Other,Sticker | Mr. Chompy,Sticker | Mr. Chompy,,,,,,High Grade,,False,False,sticker-4908,4908,,,Other
sticker__sticker_mr_chompy_foil,csgo_api_reference,sticker,Other,Other,Sticker | Mr. Chompy (Foil),Sticker | Mr. Chompy (Foil),,,,,,Exotic,,False,False,sticker-4917,4917,,,Other
sticker__sticker_msl_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL | Atlanta 2017,Sticker | MSL | Atlanta 2017,,,,,,High Grade,,False,False,sticker-1976,1976,,,Autograph
sticker__sticker_msl_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL | Boston 2018,Sticker | MSL | Boston 2018,,,,,,High Grade,,False,False,sticker-2675,2675,,,Autograph
sticker__sticker_msl_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL | Cluj-Napoca 2015,Sticker | MSL | Cluj-Napoca 2015,,,,,,High Grade,,False,False,sticker-827,827,,,Autograph
sticker__sticker_msl_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL | Cologne 2016,Sticker | MSL | Cologne 2016,,,,,,High Grade,,False,False,sticker-1538,1538,,,Autograph
sticker__sticker_msl_foil_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Foil) | Atlanta 2017,Sticker | MSL (Foil) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1977,1977,,,Autograph
sticker__sticker_msl_foil_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Foil) | Boston 2018,Sticker | MSL (Foil) | Boston 2018,,,,,,Remarkable,,False,False,sticker-2676,2676,,,Autograph
sticker__sticker_msl_foil_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Foil) | Cluj-Napoca 2015,Sticker | MSL (Foil) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-828,828,,,Autograph
sticker__sticker_msl_foil_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Foil) | Cologne 2016,Sticker | MSL (Foil) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1539,1539,,,Autograph
sticker__sticker_msl_foil_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Foil) | Krakow 2017,Sticker | MSL (Foil) | Krakow 2017,,,,,,Remarkable,,False,False,sticker-2251,2251,,,Autograph
sticker__sticker_msl_foil_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Foil) | London 2018,Sticker | MSL (Foil) | London 2018,,,,,,Remarkable,,False,False,sticker-3291,3291,,,Autograph
sticker__sticker_msl_gold_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Gold) | Atlanta 2017,Sticker | MSL (Gold) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1978,1978,,,Autograph
sticker__sticker_msl_gold_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Gold) | Boston 2018,Sticker | MSL (Gold) | Boston 2018,,,,,,Extraordinary,,False,False,sticker-2677,2677,,,Autograph
sticker__sticker_msl_gold_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Gold) | Cluj-Napoca 2015,Sticker | MSL (Gold) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-829,829,,,Autograph
sticker__sticker_msl_gold_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Gold) | Cologne 2016,Sticker | MSL (Gold) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1540,1540,,,Autograph
sticker__sticker_msl_gold_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Gold) | Krakow 2017,Sticker | MSL (Gold) | Krakow 2017,,,,,,Extraordinary,,False,False,sticker-2252,2252,,,Autograph
sticker__sticker_msl_gold_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL (Gold) | London 2018,Sticker | MSL (Gold) | London 2018,,,,,,Extraordinary,,False,False,sticker-3292,3292,,,Autograph
sticker__sticker_msl_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL | Krakow 2017,Sticker | MSL | Krakow 2017,,,,,,High Grade,,False,False,sticker-2250,2250,,,Autograph
sticker__sticker_msl_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MSL | London 2018,Sticker | MSL | London 2018,,,,,,High Grade,,False,False,sticker-3290,3290,,,Autograph
sticker__sticker_mts_gamegod_wolf_cologne_2014,csgo_api_reference,sticker,Team,Team,Sticker | MTS GameGod Wolf | Cologne 2014,Sticker | MTS GameGod Wolf | Cologne 2014,,,,,,High Grade,,False,False,sticker-152,152,,,Team
sticker__sticker_mts_gamegod_wolf_foil_cologne_2014,csgo_api_reference,sticker,Team,Team,Sticker | MTS GameGod Wolf (Foil) | Cologne 2014,Sticker | MTS GameGod Wolf (Foil) | Cologne 2014,,,,,,Exotic,,False,False,sticker-171,171,,,Team
sticker__sticker_mts_gamegod_wolf_holo_cologne_2014,csgo_api_reference,sticker,Team,Team,Sticker | MTS GameGod Wolf (Holo) | Cologne 2014,Sticker | MTS GameGod Wolf (Holo) | Cologne 2014,,,,,,Remarkable,,False,False,sticker-153,153,,,Team
sticker__sticker_mustachio_foil,csgo_api_reference,sticker,Other,Other,Sticker | Mustachio (Foil),Sticker | Mustachio (Foil),,,,,,Exotic,Character Craft Sticker Pack,False,False,sticker-7881,7881,,,Other
sticker__sticker_mutiris_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MUTiRiS | Copenhagen 2024,Sticker | MUTiRiS | Copenhagen 2024,,,,,,High Grade,,False,False,sticker-7687,7687,,,Autograph
sticker__sticker_mutiris_glitter_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MUTiRiS (Glitter) | Copenhagen 2024,Sticker | MUTiRiS (Glitter) | Copenhagen 2024,,,,,,Remarkable,,False,False,sticker-7688,7688,,,Autograph
sticker__sticker_mutiris_gold_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MUTiRiS (Gold) | Copenhagen 2024,Sticker | MUTiRiS (Gold) | Copenhagen 2024,,,,,,Extraordinary,,False,False,sticker-7690,7690,,,Autograph
sticker__sticker_mutiris_holo_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | MUTiRiS (Holo) | Copenhagen 2024,Sticker | MUTiRiS (Holo) | Copenhagen 2024,,,,,,Exotic,,False,False,sticker-7689,7689,,,Autograph
sticker__sticker_my_little_friend,csgo_api_reference,sticker,Other,Other,Sticker | My Little Friend,Sticker | My Little Friend,,,,,,High Grade,,False,False,sticker-263,263,,,Other
sticker__sticker_my_other_awp,csgo_api_reference,sticker,Other,Other,Sticker | My Other Awp,Sticker | My Other Awp,,,,,,High Grade,,False,False,sticker-111,111,,,Other
sticker__sticker_mynio_glitter_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mynio (Glitter) | Paris 2023,Sticker | mynio (Glitter) | Paris 2023,,,,,,Remarkable,,False,False,sticker-6890,6890,,,Autograph
sticker__sticker_mynio_gold_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mynio (Gold) | Paris 2023,Sticker | mynio (Gold) | Paris 2023,,,,,,Extraordinary,,False,False,sticker-6892,6892,,,Autograph
sticker__sticker_mynio_holo_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mynio (Holo) | Paris 2023,Sticker | mynio (Holo) | Paris 2023,,,,,,Exotic,,False,False,sticker-6891,6891,,,Autograph
sticker__sticker_mynio_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mynio | Paris 2023,Sticker | mynio | Paris 2023,,,,,,High Grade,,False,False,sticker-6889,6889,,,Autograph
sticker__sticker_myxmg_dreamhack_2014,csgo_api_reference,sticker,Team,Team,Sticker | myXMG | DreamHack 2014,Sticker | myXMG | DreamHack 2014,,,,,,High Grade,,False,False,sticker-229,229,,,Team
sticker__sticker_myxmg_gold_dreamhack_2014,csgo_api_reference,sticker,Team,Team,Sticker | myXMG (Gold) | DreamHack 2014,Sticker | myXMG (Gold) | DreamHack 2014,,,,,,Exotic,,False,False,sticker-249,249,,,Team
sticker__sticker_mzinho_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho | Austin 2025,Sticker | mzinho | Austin 2025,,,,,,High Grade,,False,False,sticker-8795,8795,,,Autograph
sticker__sticker_mzinho_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho | Budapest 2025,Sticker | mzinho | Budapest 2025,,,,,,High Grade,,False,False,sticker-9722,9722,,,Autograph
sticker__sticker_mzinho_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho | Copenhagen 2024,Sticker | mzinho | Copenhagen 2024,,,,,,High Grade,,False,False,sticker-7747,7747,,,Autograph
sticker__sticker_mzinho_embroidered_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Embroidered) | Budapest 2025,Sticker | mzinho (Embroidered) | Budapest 2025,,,,,,Remarkable,,False,False,sticker-9723,9723,,,Autograph
sticker__sticker_mzinho_foil_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Foil) | Austin 2025,Sticker | mzinho (Foil) | Austin 2025,,,,,,Remarkable,,False,False,sticker-8796,8796,,,Autograph
sticker__sticker_mzinho_glitter_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Glitter) | Copenhagen 2024,Sticker | mzinho (Glitter) | Copenhagen 2024,,,,,,Remarkable,,False,False,sticker-7748,7748,,,Autograph
sticker__sticker_mzinho_glitter_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Glitter) | Shanghai 2024,Sticker | mzinho (Glitter) | Shanghai 2024,,,,,,Remarkable,,False,False,sticker-8350,8350,,,Autograph
sticker__sticker_mzinho_gold_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Gold) | Austin 2025,Sticker | mzinho (Gold) | Austin 2025,,,,,,Extraordinary,,False,False,sticker-8798,8798,,,Autograph
sticker__sticker_mzinho_gold_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Gold) | Budapest 2025,Sticker | mzinho (Gold) | Budapest 2025,,,,,,Extraordinary,,False,False,sticker-9725,9725,,,Autograph
sticker__sticker_mzinho_gold_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Gold) | Copenhagen 2024,Sticker | mzinho (Gold) | Copenhagen 2024,,,,,,Extraordinary,,False,False,sticker-7750,7750,,,Autograph
sticker__sticker_mzinho_gold_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Gold) | Shanghai 2024,Sticker | mzinho (Gold) | Shanghai 2024,,,,,,Extraordinary,,False,False,sticker-8352,8352,,,Autograph
sticker__sticker_mzinho_holo_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Holo) | Austin 2025,Sticker | mzinho (Holo) | Austin 2025,,,,,,Exotic,,False,False,sticker-8797,8797,,,Autograph
sticker__sticker_mzinho_holo_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Holo) | Budapest 2025,Sticker | mzinho (Holo) | Budapest 2025,,,,,,Exotic,,False,False,sticker-9724,9724,,,Autograph
sticker__sticker_mzinho_holo_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Holo) | Copenhagen 2024,Sticker | mzinho (Holo) | Copenhagen 2024,,,,,,Exotic,,False,False,sticker-7749,7749,,,Autograph
sticker__sticker_mzinho_holo_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho (Holo) | Shanghai 2024,Sticker | mzinho (Holo) | Shanghai 2024,,,,,,Exotic,,False,False,sticker-8351,8351,,,Autograph
sticker__sticker_mzinho_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | mzinho | Shanghai 2024,Sticker | mzinho | Shanghai 2024,,,,,,High Grade,,False,False,sticker-8349,8349,,,Autograph
sticker__sticker_n0rb3r7_champion_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Champion) | Rio 2022,Sticker | n0rb3r7 (Champion) | Rio 2022,,,,,,High Grade,,False,False,sticker-6570,6570,,,Autograph
sticker__sticker_n0rb3r7_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 | Copenhagen 2024,Sticker | n0rb3r7 | Copenhagen 2024,,,,,,High Grade,,False,False,sticker-7415,7415,,,Autograph
sticker__sticker_n0rb3r7_foil_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Foil) | Katowice 2019,Sticker | n0rb3r7 (Foil) | Katowice 2019,,,,,,Remarkable,,False,False,sticker-3943,3943,,,Autograph
sticker__sticker_n0rb3r7_glitter_champion_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | n0rb3r7 (Glitter, Champion) | Rio 2022","Sticker | n0rb3r7 (Glitter, Champion) | Rio 2022",,,,,,Remarkable,,False,False,sticker-6571,6571,,,Autograph
sticker__sticker_n0rb3r7_glitter_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Glitter) | Copenhagen 2024,Sticker | n0rb3r7 (Glitter) | Copenhagen 2024,,,,,,Remarkable,,False,False,sticker-7416,7416,,,Autograph
sticker__sticker_n0rb3r7_glitter_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Glitter) | Rio 2022,Sticker | n0rb3r7 (Glitter) | Rio 2022,,,,,,Remarkable,,False,False,sticker-6551,6551,,,Autograph
sticker__sticker_n0rb3r7_glitter_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Glitter) | Shanghai 2024,Sticker | n0rb3r7 (Glitter) | Shanghai 2024,,,,,,Remarkable,,False,False,sticker-8246,8246,,,Autograph
sticker__sticker_n0rb3r7_gold_champion_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | n0rb3r7 (Gold, Champion) | Rio 2022","Sticker | n0rb3r7 (Gold, Champion) | Rio 2022",,,,,,Extraordinary,,False,False,sticker-6573,6573,,,Autograph
sticker__sticker_n0rb3r7_gold_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Gold) | Copenhagen 2024,Sticker | n0rb3r7 (Gold) | Copenhagen 2024,,,,,,Extraordinary,,False,False,sticker-7418,7418,,,Autograph
sticker__sticker_n0rb3r7_gold_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Gold) | Katowice 2019,Sticker | n0rb3r7 (Gold) | Katowice 2019,,,,,,Extraordinary,,False,False,sticker-3944,3944,,,Autograph
sticker__sticker_n0rb3r7_gold_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Gold) | Rio 2022,Sticker | n0rb3r7 (Gold) | Rio 2022,,,,,,Extraordinary,,False,False,sticker-6553,6553,,,Autograph
sticker__sticker_n0rb3r7_gold_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Gold) | Shanghai 2024,Sticker | n0rb3r7 (Gold) | Shanghai 2024,,,,,,Extraordinary,,False,False,sticker-8248,8248,,,Autograph
sticker__sticker_n0rb3r7_holo_champion_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | n0rb3r7 (Holo, Champion) | Rio 2022","Sticker | n0rb3r7 (Holo, Champion) | Rio 2022",,,,,,Exotic,,False,False,sticker-6572,6572,,,Autograph
sticker__sticker_n0rb3r7_holo_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Holo) | Copenhagen 2024,Sticker | n0rb3r7 (Holo) | Copenhagen 2024,,,,,,Exotic,,False,False,sticker-7417,7417,,,Autograph
sticker__sticker_n0rb3r7_holo_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Holo) | Rio 2022,Sticker | n0rb3r7 (Holo) | Rio 2022,,,,,,Exotic,,False,False,sticker-6552,6552,,,Autograph
sticker__sticker_n0rb3r7_holo_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 (Holo) | Shanghai 2024,Sticker | n0rb3r7 (Holo) | Shanghai 2024,,,,,,Exotic,,False,False,sticker-8247,8247,,,Autograph
sticker__sticker_n0rb3r7_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 | Katowice 2019,Sticker | n0rb3r7 | Katowice 2019,,,,,,High Grade,,False,False,sticker-3942,3942,,,Autograph
sticker__sticker_n0rb3r7_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 | Rio 2022,Sticker | n0rb3r7 | Rio 2022,,,,,,High Grade,,False,False,sticker-6550,6550,,,Autograph
sticker__sticker_n0rb3r7_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0rb3r7 | Shanghai 2024,Sticker | n0rb3r7 | Shanghai 2024,,,,,,High Grade,,False,False,sticker-8245,8245,,,Autograph
sticker__sticker_n0thing_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing | Cluj-Napoca 2015,Sticker | n0thing | Cluj-Napoca 2015,,,,,,High Grade,,False,False,sticker-698,698,,,Autograph
sticker__sticker_n0thing_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing | Cologne 2015,Sticker | n0thing | Cologne 2015,,,,,,High Grade,,False,False,sticker-605,605,,,Autograph
sticker__sticker_n0thing_foil_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing (Foil) | Cluj-Napoca 2015,Sticker | n0thing (Foil) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-699,699,,,Autograph
sticker__sticker_n0thing_foil_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing (Foil) | Cologne 2015,Sticker | n0thing (Foil) | Cologne 2015,,,,,,Exotic,,False,False,sticker-606,606,,,Autograph
sticker__sticker_n0thing_foil_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing (Foil) | Katowice 2019,Sticker | n0thing (Foil) | Katowice 2019,,,,,,Remarkable,,False,False,sticker-3646,3646,,,Autograph
sticker__sticker_n0thing_foil_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing (Foil) | Krakow 2017,Sticker | n0thing (Foil) | Krakow 2017,,,,,,Remarkable,,False,False,sticker-2317,2317,,,Autograph
sticker__sticker_n0thing_foil_mlg_columbus_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing (Foil) | MLG Columbus 2016,Sticker | n0thing (Foil) | MLG Columbus 2016,,,,,,Exotic,,False,False,sticker-1103,1103,,,Autograph
sticker__sticker_n0thing_gold_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | n0thing (Gold) | Cluj-Napoca 2015,Sticker | n0thing (Gold) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-700,700,,,Autograph
